emotion,arousal,dominance,valence,nsfw,file,text
4203,0.893137514591217,0.7634556889533997,0.7320266962051392,1,nen115_246,あっ、やっ……んっ、んん……あついの、かかってて……んんっ、ドロドロ……
4204,0.4305639266967773,0.405681163072586,0.3417288064956665,1,nen115_247,どうして、中で出してくれなかったんですか……？はっ、はぁ、はぁ……
4205,0.3641619086265564,0.3567786812782287,0.4370858669281006,1,nen115_248,また、イジワルですか……？
4206,0.5905935764312744,0.495335966348648,0.4664077758789062,0,nen115_249,え、えぇぇ……ま、まだ足りないんですか？こんなにドロドロにしたのに……
4207,0.4209151566028595,0.3681856393814087,0.345279335975647,1,nen115_250,……うっ、ぅぅ……そんなのループしちゃって、終わりがないじゃないですか……
4208,0.2514751553535461,0.2418527752161026,0.3367969989776611,1,nen115_251,ちょっと……休憩させて下さい。続けるかどうかは、その後で
4209,0.3712118268013,0.3879591226577759,0.5070037245750427,0,nen115_252,遅くなっちゃいましたね……みなさんには、申し訳ないことをしてしまいました
4210,0.5391672253608704,0.4949180781841278,0.4133330285549164,0,nen115_253,あ、はい。そうですね。片付けないといけませんからね
4212,0.6531717777252197,0.6024441123008728,0.3064080476760864,0,nen115_255,すみません。すぐに片付けを手伝いますね
4213,0.4263159036636352,0.4303775131702423,0.3007597923278808,0,nen115_256,そうなんですか？それじゃあ一体……？
4214,0.5545600056648254,0.4856722354888916,0.4548481702804565,0,nen115_257,え？あ……はい。お疲れ様です
4215,0.3541208505630493,0.3270669877529144,0.3308663070201874,0,nen115_258,ありがとう……ございます
4216,0.6464688181877136,0.5764268636703491,0.4481530785560608,0,nen115_259,い、いえ。そんな、私なんて大したことは出来ていませんから
4217,0.2590738236904144,0.2455478012561798,0.2699945569038391,0,nen115_260,あ……ありがとう、ございます
4218,0.5209519267082214,0.5347493886947632,0.5505103468894958,0,nen115_261,力になれたなら、よかったです
4219,0.519557774066925,0.4625225067138672,0.3810272514820099,0,nen115_262,そう言ってもらえると……ありがとうございます
4220,0.6459252238273621,0.5681758522987366,0.4616023302078247,0,nen115_263,あ、はい。いつでもどうぞ、お待ちしています。力になれるかどうかは、内容を教えてもらわないと、わかりませんが……
4221,0.7291034460067749,0.6297246813774109,0.5042716860771179,0,nen115_264,そうなんですか？それならよかった
4223,0.5942574739456177,0.5309140682220459,0.3527602553367615,0,nen115_266,あ、いえ、すみません。そんなつもりじゃなかったんですが……
4225,0.4375915825366974,0.4164276719093323,0.4848266839981079,0,nen115_268,別に、そんなつもりはないんですが……
4228,0.3109385371208191,0.343792974948883,0.2893726825714111,0,nen115_271,みなさんは……本当に、楽しいですか？
4229,0.3436910808086395,0.335193008184433,0.1995213627815246,0,nen115_272,みなさんは……本当に、笑えていますか？
4230,0.4716237485408783,0.4546239972114563,0.3529812097549438,0,nen115_273,みなさんは……本当に、幸せですか？
4232,0.3630605638027191,0.3271308839321136,0.2124951183795929,0,nen115_275,私は……私は……
4233,0.4833283126354217,0.4084550142288208,0.3579687476158142,0,nen115_276,……でも……でもっ
4235,0.7002136707305908,0.6121895909309387,0.6436169147491455,0,nen115_278,……ぅっ……んっ……
4236,0.7131297588348389,0.5985167026519775,0.5275469422340393,0,nen115_279,こちらこそ、ありがとうございますっ
4521,0.5675097107887268,0.4960866868495941,0.3563255667686462,0,nen203_001,い、いえ、それほどでも……演奏に助けてもらってばかりでしたし……
4522,0.5476051568984985,0.4902598857879638,0.3364198505878448,0,nen203_002,あ……
4523,0.6840733885765076,0.5917181968688965,0.464833527803421,0,nen203_003,ちょ、ちょっとすみません。私、保科君に話があるんです
4524,0.4801594913005829,0.4317124187946319,0.2578957378864288,0,nen203_004,保科君。その……少し、いいですか？
4525,0.5363139510154724,0.4970604181289673,0.5351427793502808,0,nen203_005,――実は、欠片がまた少し戻ってきていたんです
4526,0.5484957695007324,0.4876771867275238,0.4352610111236572,0,nen203_006,はい、私は他の欠片を回収していませんし
4527,0.5772104263305664,0.529127836227417,0.3148996233940124,0,nen203_007,間違いありません。私が気付いたのは昨日の夜でしたけど……
4528,0.5950801968574524,0.5518907904624939,0.5004745125770569,0,nen203_008,タイミング的には、やっぱりハロウィンパーティーがきっかけだったんじゃないでしょうか
4529,0.5998250246047974,0.5655504465103149,0.580625057220459,0,nen203_009,無事バンド演奏やパーティーを成し遂げて、心がまた少し満たされたってことですね
4530,0.5531021952629089,0.5065040588378906,0.6093130111694336,0,nen203_010,はい、それは残念ながら
4531,0.575146496295929,0.557619035243988,0.4272052049636841,0,nen203_011,……続けられるんですか？
4532,0.5176772475242615,0.4614756405353546,0.4410867094993591,0,nen203_012,ええ、そうですね。だから安心してください、そんなことは言いませんよ
4533,0.5845464468002319,0.550552487373352,0.4717975556850433,0,nen203_013,気にしないでください。少しずつでも返ってくるだけで充分です
4535,0.6403543949127197,0.5839284062385559,0.1375025361776352,1,nen203_015,そうですよ保科君がサクサク返してくれれば済む話なんです……それなのにそれなのに……ひょっとして私にオ、オナニーさせたいからなんじゃ……
4536,0.3762050569057464,0.4183281362056732,0.2506796717643738,1,nen203_016,その顔……全部返しちゃうのが惜しいんですね……わかりました、だからバンドも……
4537,0.4123639762401581,0.3987415432929992,0.368087887763977,0,nen203_017,ふうぅ……朝は取り乱してしまって失礼しました
4538,0.5692505240440369,0.551263689994812,0.3285005390644073,0,nen203_018,でも、話の続きってなんです？保科君の中の欠片のことは、ひとまず現状あれ以上はないと思いますが
4539,0.510909914970398,0.4569117724895477,0.2307968437671661,0,nen203_019,はあ……
4540,0.5127588510513306,0.488096684217453,0.4112002253532409,0,nen203_020,ああ、はい。そうですね、未回収です
4541,0.5076281428337097,0.5165299773216248,0.5219519138336182,0,nen203_021,……そうなんですか？
4542,0.5775506496429443,0.5331786870956421,0.3275361657142639,0,nen203_022,へえ……知りませんでした
4543,0.5903509855270386,0.5568935871124268,0.3968861103057861,0,nen203_023,でも、確かに以前、お付き合いでケーキを食べに行ったりもしている、と言ってましたもんね
4544,0.5795683264732361,0.5134215354919434,0.4403058290481567,0,nen203_024,……それなら、確かに可能性はありますね
4545,0.6594340205192566,0.5631042122840881,0.510162353515625,0,nen203_025,ご協力ありがとうございます。それは思い至ってませんでした、助かりました
4547,0.4688443541526794,0.4483599066734314,0.5280656218528748,0,nen203_027,もういいです……私はオ、オナニーキャラですから……お気遣いいただかなくても……
4548,0.4646177291870117,0.4729285836219787,0.4320462346076965,0,nen203_028,回収をどうするかは、椎葉さんとも相談してみないとですけど……
4549,0.6254104971885681,0.5878345966339111,0.5997899174690247,0,nen203_029,とにかく、まずは今日の放課後にでも、折を見て確認してみますね
4551,0.4308914244174957,0.4107149243354797,0.3798175752162933,0,nen203_031,あ、いえ……今の返事、因幡さんの言い方だったなと
4553,0.611940860748291,0.570462703704834,0.5734232068061829,0,nen203_033,え？因幡さん？
4554,0.5556803345680237,0.467380940914154,0.2371748685836792,0,nen203_034,むぐ。そ、それは……
4556,0.5377408266067505,0.4827898144721985,0.6188504695892334,0,nen203_036,いえ、私は[・]大[・]丈[・]夫ですよ
4557,0.6489520072937012,0.5709058046340942,0.4636302292346954,0,nen203_037,とりあえず、行きましょうか保科君。それじゃ因幡さん、放課後にまた
4558,0.6342527866363525,0.5778891444206238,0.2950640022754669,0,nen203_038,残念ながら、反応はありませんでした。どうやらまだ回収できる状態ではないようですね
4559,0.4927477836608886,0.4822755753993988,0.3478561341762543,0,nen203_039,以前言ったとおり、憶測にしか過ぎませんけれど……
4560,0.5468320846557617,0.5312176942825317,0.6063281297683716,0,nen203_040,心を許しあえるような相手が出来れば、おそらくは
4561,0.4025263786315918,0.4007409811019897,0.4657348990440368,0,nen203_041,痛み……ですか。それは、文字通りに受け取ってもいいんですか？
4562,0.5045204758644104,0.4832150042057037,0.5332707166671753,0,nen203_042,そうなんでしょうね。多少クラスに溶け込めた程度じゃ解消できない、なにかがあるんだと思います
4563,0.4701903462409973,0.4485456049442291,0.471206784248352,0,nen203_043,そんなに、欠片のことを気にかけてくださってるんですか？
4565,0.5460891127586365,0.5163246393203735,0.4761388897895813,0,nen203_045,でしたらそれは、保科君にお任せした方が良さそうですね
4566,0.562103271484375,0.5286721587181091,0.451406329870224,0,nen203_046,それが一番いい気がします。なんと言っても――
4567,0.6023411750793457,0.5866445302963257,0.5967742204666138,0,nen203_047,現状、因幡さんと一番仲がいいのは保科君みたいですし
4568,0.5370519757270813,0.5254977345466614,0.4550660252571106,0,nen203_048,ありませんか？
4569,0.4044805765151977,0.4035358726978302,0.3767761886119842,0,nen203_049,……お任せ、してしまってもいいですか？
4570,0.6549069881439209,0.5733581185340881,0.6019022464752197,0,nen203_050,ほら。やっぱり仲良しじゃないですか
4571,0.2623116075992584,0.3295826613903045,0.4878344535827636,0,nen203_051,じー……
4572,0.4747398495674133,0.4684614241123199,0.401737242937088,0,nen203_052,はぁ……少し早いですけど、今日はもう閉めてしまった方がいいかも知れませんね
4573,0.4194954335689544,0.4132051467895508,0.4363298118114471,0,nen203_053,すみません……明日もこうでないといいんですが……
4574,0.3245545923709869,0.3695122003555298,0.1802148222923278,0,nen203_054,そう祈ります……
4575,0.616746187210083,0.5894240140914917,0.7090837955474854,0,nen203_055,はい、こちらはかまいませんよ。戸隠先輩に不都合がなければ
4576,0.6587296724319458,0.606769323348999,0.4208975732326507,0,nen203_056,では、今日はこれで解散しましょう
4577,0.4939562082290649,0.4634416103363037,0.5339457392692566,0,nen203_057,ごめんなさい、今日はもうゲームをする気分ではなくて……
4578,0.3777011036872864,0.4021713733673095,0.2791337072849273,0,nen203_058,それに……
4579,0.7729165554046631,0.6575997471809387,0.4167033433914184,0,nen203_059,そ、そんなことはありませんよ？ねえ、保科君
4580,0.5602610111236572,0.5244715809822083,0.502389669418335,0,nen203_060,そうですね……そうしてもらえると助かります
4581,0.6288836002349854,0.5305644273757935,0.3970437943935394,0,nen203_061,あ、はい……
4582,0.7194581627845764,0.6241206526756287,0.5307480096817017,0,nen203_062,ああ、因幡さん。おはようございます
4583,0.5441603660583496,0.5163705348968506,0.4541816115379333,0,nen203_063,珍しいですね。こんな時間に、訪ねてくるなんて
4584,0.280674010515213,0.2548013031482696,0.3183953762054443,0,nen203_064,……？？
4585,0.4663780331611633,0.4531317055225372,0.4463482797145843,0,nen203_065,あの、どうかしたんですか？因幡さん
4587,0.5113624334335327,0.4985507130622864,0.6076855659484863,0,nen203_067,……はい。ちゃろーです
4589,0.5912799835205078,0.5457270741462708,0.2690714299678802,0,nen203_069,保科君
4590,0.4951834082603454,0.4713786542415619,0.6017522811889648,0,nen203_070,どういうことなんですか？因幡さん、様子がおかしかったですけど……
4591,0.6453733444213867,0.5990509390830994,0.3095769882202148,0,nen203_071,泊まりにですか？私の部屋に？
4593,0.4986715018749237,0.4852594435214996,0.3134764432907104,0,nen203_073,……ごめんなさい。どうしてそうなったのかがさっぱり見当つきません
4594,0.3984269797801971,0.3987838625907898,0.3753661811351776,0,nen203_074,それは……はい。その通りです
4595,0.5174213647842407,0.4986006319522857,0.2522435486316681,0,nen203_075,目標って……そんなの、言ってくれれば私はいつでもかまいませんけど
4596,0.2198698818683624,0.335022509098053,0.3822830617427826,0,nen203_076,そうでもない、というと……
4597,0.4144842028617859,0.4148359298706054,0.4485799074172973,0,nen203_077,……それはなんとなくわかる気がします
4598,0.5374864339828491,0.5074685215950012,0.3909955024719238,0,nen203_078,因幡さんって、素直だけど臆病な仔犬のようなところがありますもんね
4599,0.4909486174583435,0.4643441140651703,0.6109246015548706,0,nen203_079,的確です。まさにそんなような
4600,0.4460152387619018,0.4461019039154053,0.3997864723205566,0,nen203_080,それはたぶん、昨日話をした、胸の痛みに関わることなんですよね
4601,0.4222877025604248,0.410582959651947,0.5279773473739624,0,nen203_081,はい。そう考えるのが腑に落ちます
4602,0.4756432175636291,0.4641284346580505,0.4744054079055786,0,nen203_082,でないと、あんな素直で明るくてよくしゃべる子が、どうして？となりますから
4603,0.5547347664833069,0.5263628959655762,0.4104429483413696,0,nen203_083,すると、朝のあの不思議な態度もそういうことだったんですね
4604,0.4117022454738617,0.4202263355255127,0.4091724753379822,0,nen203_084,構えすぎ、ということなんでしょうか。もっと自然に接してくれていいんですけど……
4606,0.5654076337814331,0.5132759213447571,0.5431182384490967,0,nen203_086,ああ、はい。確かにそうですね、同感です
4607,0.5234243869781494,0.4907328486442566,0.4296641051769256,0,nen203_087,わかりました。事情を聞いた以上、もう不自然には思いませんし
4609,0.439172625541687,0.4223935902118683,0.4298577308654785,0,nen203_089,いえ、すみません。なんだか……
4610,0.5734069347381592,0.5462127923965454,0.5258592963218689,0,nen203_090,保科君、自分のことのように言うから
4614,0.608806848526001,0.5714659690856934,0.643593430519104,0,nen203_094,大丈夫ですよ、因幡さん
4615,0.7408413887023926,0.6616084575653076,0.4590363204479217,0,nen203_095,占いなんて、あくまでも切っ掛けみたいなものですから
4616,0.6053651571273804,0.5606175661087036,0.5771245956420898,0,nen203_096,例えば……曲がり角で、右か左かで迷っているとき、棒を立てて倒してみる
4617,0.5317786931991577,0.5183262228965759,0.5224583148956299,0,nen203_097,それが右に倒れたところで、棒は棒です。それに『倒れた方に行く』と意味を持たせるのは、自分自身じゃないですか
4618,0.6345344185829163,0.5851350426673889,0.5040979385375977,0,nen203_098,『倒れた方には行かない』と、決めることも自由なんですよ。占いなんて、その程度のものなんです
4619,0.6443122029304504,0.5998539924621582,0.6288057565689087,0,nen203_099,はい。それでは、なにについて占いましょうか？
4620,0.5898762941360474,0.5643287897109985,0.5589619874954224,0,nen203_100,ええ、大丈夫ですよ
4621,0.599603533744812,0.5688982009887695,0.6192905902862549,0,nen203_101,いいえ。心の中で思い浮かべるだけで充分です
4622,0.5413777232170105,0.5327715873718262,0.3762969374656677,0,nen203_102,では……相手を思い浮かべたまま、この中から一枚引いてください
4623,0.5392346382141113,0.50920569896698,0.4436871111392975,0,nen203_103,初めてですから、気負わない簡単なものにしておきましょう
4624,0.3663709759712219,0.3688178360462188,0.3262377083301544,0,nen203_104,……ら、『[ラバ]恋[ーズ]人』ですね
4625,0.454059898853302,0.4518542885780334,0.4205871224403381,0,nen203_105,……因幡さん。このカードの意味するところは
4626,0.1370156556367874,0.1606306433677673,0.20928356051445,0,nen203_106,……………………
4627,0.4901773929595947,0.4628870189189911,0.4653209447860718,0,nen203_107,し、心配いらない、ということです
4628,0.6126999855041504,0.5699962377548218,0.546898365020752,0,nen203_108,『恋人』、つまり仲むつまじい。相性はいいし、話も合うし、一緒にいて楽しいということ……ですっ
4632,0.6465839147567749,0.5879503488540649,0.34913370013237,0,nen203_112,……ち、ちなみにラッキーイベントはお泊まり会です。そう出ています
4634,0.8275437355041504,0.6976627707481384,0.5884183645248413,0,nen203_114,わかりましたっ。それでは今晩どうぞっ
4635,0.5152283906936646,0.5008418560028076,0.3730737566947937,0,nen203_115,どうしたんですか？因幡さん。ご機嫌な様子ですけど
4636,0.2902620434761047,0.3635518848896026,0.1606865227222442,0,nen203_116,嘘みたい……ですか
4638,0.3856829404830932,0.3597248494625091,0.3893918395042419,0,nen203_118,い、行くんですか？
4639,0.4916422665119171,0.4234205484390259,0.5526808500289917,0,nen203_119,そ、そうなんですか……私にはよくわかりませんけど……
4640,0.4247311651706695,0.4347144663333893,0.3339320421218872,0,nen203_120,……そうですね。では……
4641,0.5921521782875061,0.5687788724899292,0.407945841550827,0,nen203_121,保科君から少し聞きましたけど、因幡さん、ますますクラスに溶け込めてるらしいですね
4642,0.4803637266159057,0.4554694890975952,0.3495509624481201,0,nen203_122,思い切って、っていうのは、なかなか難しいことだったと思いますけど……
4643,0.5625797510147095,0.5564397573471069,0.3919916749000549,0,nen203_123,そもそも、姫松学院に入ったときに、イメチェンを決意したっていうこと自体がそうですよね
4644,0.5112168192863464,0.4996607303619385,0.3810472786426544,0,nen203_124,もしよかったら、どうしてそう決意したのか、きっかけを聞かせてもらえませんか？
4646,0.5145202875137329,0.4920918345451355,0.4593326449394226,0,nen203_126,……お風呂のあとにしましょうか
4647,0.6608117818832397,0.6369603276252747,0.2572556734085083,0,nen203_127,せっかくですし、一緒に入りませんか？
4648,0.3392132222652435,0.3599440455436706,0.3007601499557495,0,nen203_128,私とは、ダメでしょうか……
4649,0.6610138416290283,0.6023167371749878,0.5494842529296875,0,nen203_129,そんなの、気にしないでください。女同士じゃないですか
4650,0.5574285387992859,0.5200879573822021,0.4163525700569153,0,nen203_130,ではさっそく、行きましょうか
4652,0.4337210357189178,0.4304966330528259,0.4176384806632995,0,nen203_132,（やっぱり、私が相手だといまいち突っ込んで話してくれない気がします……）
4653,0.418708860874176,0.4192918241024017,0.2197110056877136,0,nen203_133,（今回の件……ひょっとして、因幡さん……ただ保科君ともっと話をしたかったっていうだけなんじゃ……？）
4654,0.7229598760604858,0.6393488645553589,0.860358715057373,0,nen203_134,あ、はいっ……それでは、こちらです
4655,0.5652568936347961,0.5134807229042053,0.3471345007419586,0,nen204_001,私もいただいていいんですか……？
4656,0.6550577878952026,0.575838565826416,0.4571433961391449,0,nen204_002,ありがとうございます。いただきますね
4657,0.7232693433761597,0.6220457553863525,0.5508105158805847,0,nen204_003,本当に美味しいです、因幡さん。まるでお店で売っているものみたいです
4658,0.5047680735588074,0.4485392272472381,0.4801487922668457,0,nen204_004,い、因幡さんは自分の分を食べないんですか？
4659,0.399048775434494,0.4045838415622711,0.3599894940853119,0,nen204_005,……？どうしたんですか、因幡さん？
4660,0.6491947174072266,0.5939344763755798,0.4764449596405029,0,nen204_006,では、今日はこの辺りで解散にしましょうか
4662,0.3839884102344513,0.4304114282131195,0.2902197241783142,0,nen205_002,（人捜しですか……）
4663,0.4371237456798553,0.4334684610366821,0.4869967699050903,0,nen205_003,（……ひょっとして、因幡さんの欠片絡みのことなんですか？）
4664,0.4088025093078613,0.4276621043682098,0.3323488533496856,0,nen205_004,（……なるほど。話はわかりました）
4665,0.4174908101558685,0.4129280745983124,0.4307850003242492,0,nen205_005,（あいにくとそういう伝手はありませんが、とりあえずは、いろいろと当たってみます）
4666,0.4933238625526428,0.4868771731853485,0.421791136264801,0,nen205_006,（……どうしてですか？）
4667,0.4141744077205658,0.458379179239273,0.4783753156661987,0,nen205_007,（……それについてはわかりました）
4668,0.3414235115051269,0.3820601105690002,0.4779828190803528,0,nen205_008,（だと思います。どう考えても、そういうことですよね）
4669,0.4676752388477325,0.4602053463459015,0.3556111752986908,0,nen205_009,でも、保科君はスルーでいいんですか……？
4671,0.6561691164970398,0.5987840890884399,0.4244523644447326,0,nen205_011,ですよね、みんな気になりましたよね。ついこの間までは苗字をさん付けでしたし……
4672,0.638725996017456,0.5807015895843506,0.3867716193199157,0,nen205_012,じゃあ、なにか特別なきっかけがあったわけじゃなかったんですね
4673,0.5149834156036377,0.4881165027618408,0.3598450422286987,0,nen205_013,――あれ？保科君ですか？
4674,0.6549562811851501,0.6052262783050537,0.7196856737136841,0,nen205_014,はい。日が暮れてきたので、今日は終わりにしました
4675,0.5682599544525146,0.5555533170700073,0.6588181853294373,0,nen205_015,そちらは、因幡さんとどこかに行っていたんじゃ……？
4678,0.6427799463272095,0.5844289064407349,0.3931294679641723,0,nen205_018,それでですね、保科君
4679,0.6633236408233643,0.5919972658157349,0.3227308392524719,0,nen205_019,例の件、戸隠先輩も協力してくれることになりました
4680,0.6353211998939514,0.5755200386047363,0.6729024648666382,0,nen205_020,はい。因幡さんの、親友の件です
4681,0.5901163816452026,0.5598841905593872,0.432263433933258,0,nen205_021,私と椎葉さんには、当てがなかったですけど……戸隠先輩はさすがに、顔が広くて助かりました
4682,0.5595256686210632,0.5288901329040527,0.4350953996181488,0,nen205_022,因幡さんの同級生とのことでしたから、とりあえず他の学院のお知り合いに連絡して、名簿の調査をお願いしてくださるそうです
4684,0.5176263451576233,0.5076946020126343,0.506899356842041,0,nen206_001,はい。……なにか、不都合でもありますか？
4685,0.6363611221313477,0.5654481649398804,0.4923672080039978,0,nen206_002,私も、早いほうがいいと思いますから
4686,0.4862492382526397,0.4733622670173645,0.5156472325325012,0,nen206_003,話題が、話題ですしね
4687,0.5359602570533752,0.5120487213134766,0.5436277389526367,0,nen206_004,今日はお休みと伝えてありますから、逆に部室でもよかったのかも知れませんけど……
4688,0.5402258634567261,0.5147051811218262,0.5438511967658997,0,nen206_005,因幡さんは来なくても、[・]お[・]客さんが来る可能性もありますしね
4689,0.5717789530754089,0.5389743447303772,0.3081305921077728,0,nen206_006,七緒、一番奥の席をいいですか？
4690,0.4309403300285339,0.3944613635540008,0.3387942910194397,0,nen206_007,ええ、ちょっと
4691,0.5390824675559998,0.4874654710292816,0.4125086665153503,0,nen206_008,……いえ
4692,0.5267301797866821,0.4876843094825744,0.2901517152786255,0,nen206_009,結論から言えば、……ごめんなさい、行方知れずのままです
4693,0.5117786526679993,0.4902991056442261,0.4220090508460998,0,nen206_010,戸隠先輩の助力もあって、因幡さんと木月さんが前に通っていた学院にも、連絡が付けられたんですけど……
4694,0.5383394360542297,0.5290086269378662,0.5557368397712708,0,nen206_011,ああ、経緯としてはこうです。戸隠先輩のお知り合いで、因幡さんたちと同じところに通っていた方。つまり先輩ですね
4695,0.5339890718460083,0.5044217109680176,0.542899489402771,0,nen206_012,その方も幸い、当時の学生会長だったので……学院まで話をつないでいただいて、確認を取ったんですが……
4696,0.4421598613262176,0.4499110877513885,0.398019403219223,0,nen206_013,保科君の言うとおり、わからなかったんです。木月さんがどこに移ったかという記録が残っていなくて
4697,0.5714751482009888,0.5394054055213928,0.3494463562965393,0,nen206_014,通常なら、あり得ないとは思います。転籍の手続きなどの記録は残るはずですし
4698,0.5119958519935608,0.4980176091194153,0.5593429803848267,0,nen206_015,なので、先方も不思議そうでした。どういうわけか、そう処理されてしまっているようだ、と
4699,0.5343121290206909,0.5312225818634033,0.4981316030025482,0,nen206_016,……転居に当たって、なにか特別な事情があったのかも知れません
4700,0.4374510645866394,0.4556161761283874,0.5491529703140259,0,nen206_017,無理を通してでも、そう処理してもらわなくてはいけないような
4701,0.4596483409404754,0.4621232151985168,0.3434467017650604,0,nen206_018,……するんですか？
4702,0.4434302449226379,0.4270209074020386,0.6030116081237793,0,nen206_019,そうですね。いくらかかるかもわかりませんし
4703,0.4317302703857422,0.4612061381340027,0.6412878036499023,0,nen206_020,……保科君の考えでは、木月さんの行方がやっぱり重要ですか？
4704,0.4317662715911865,0.4478025138378143,0.3478253483772278,0,nen206_021,そんな経験があったから……人に対して、一定以上踏み込むのが怖くなってしまってる、ですか
4705,0.569176435470581,0.5498014688491821,0.5919261574745178,0,nen206_022,そうですね。少なくとも、自分のせいっていうのは因幡さんの誤解かも知れませんし
4706,0.5231916904449463,0.5120655298233032,0.4746813178062439,0,nen206_023,連絡だけでもつけられたら、そのあたりを聞くことが出来たんでしょうけど……
4707,0.619000256061554,0.5442698001861572,0.4659234583377838,0,nen206_024,ああ、せっかく入れてもらったのが冷めてしまいますね。大丈夫ですよ七緒、話は一段落しましたから
4708,0.4731964468955993,0.4674383401870727,0.1087262704968452,0,nen206_025,七緒。ひょっとして、知ってるんですか……？
4709,0.4541666507720947,0.4156813621520996,0.43434539437294,0,nen206_026,のじゃ、ろり……？
4710,0.3386440873146057,0.3758002817630768,0.3914392590522766,0,nen206_027,はあ……だからのじゃロリ……ロリは、ロリータですね。なるほど
4711,0.3895423412322998,0.3908781707286834,0.205953761935234,0,nen206_028,我々？七緒、まさか……
4713,0.5459763407707214,0.5523081421852112,0.5343701243400574,0,nen206_030,その契約者である魔女は、ほぼ間違いなく――
4714,0.629682183265686,0.5843571424484253,0.2824875712394714,0,nen206_031,わかりました。七緒に連絡しておきます
4715,0.6127623319625854,0.5539301633834839,0.5166271924972534,0,nen206_032,いえ、むしろその逆だと思いますよ。七緒もいてもらった方がいいでしょう
4716,0.5486834049224854,0.5216129422187805,0.5703251361846924,0,nen206_033,やりとりをオープンにした方が、互いに痛くもない腹を探り合わないで済むと思います
4717,0.6223233938217163,0.5898818969726562,0.6143576502799988,0,nen206_034,では、七緒が同席の上で、シュバルツ・カッツェで。今日の放課後でいいんですよね？
4718,0.459984540939331,0.4659873247146606,0.4134793877601623,0,nen206_035,……申し訳なくはありますけど、部活の方は戸隠先輩と因幡さんに留守番をお願いしましょう
4719,0.4877419769763946,0.4525767564773559,0.4385896623134613,0,nen206_036,連日になってしまうと、さすがにいろいろと訝しまれるのではないかと
4720,0.5420800447463989,0.5082892179489136,0.4348016679286957,0,nen206_037,ですから……私たちのことも、備品の買い出しということにしておきましょう
4721,0.5758520364761353,0.5320848822593689,0.4928933978080749,0,nen206_038,放課後の相談をしていたんです。今日は、買い出しに行くことになりまして
4722,0.6038525104522705,0.5540379285812378,0.544319212436676,0,nen206_039,いえ、因幡さんは戸隠先輩と、留守番をお願いできますか？
4723,0.6199697256088257,0.5486443042755127,0.4745625853538513,0,nen206_040,――では、よろしくお願いします
4727,0.463924765586853,0.4530906081199646,0.4578087329864502,0,nen206_044,アカギから、話を聞いたあとのことです
4728,0.4188390672206878,0.4274919033050537,0.3715175986289978,0,nen206_045,保科君。アカギが知っていたということは、木月さんは十中八九――
4729,0.5069166421890259,0.5191168785095215,0.3193981349468231,0,nen206_046,はい……それもありますけど……
4730,0.4983018338680267,0.497461199760437,0.5292673110961914,0,nen206_047,因幡さんに話せる内容かどうかが、まだわかりませんから
4731,0.5626624822616577,0.5443538427352905,0.5361796021461487,0,nen206_048,もし、木月さんの行方が知れなくなったのが、魔法や契約と絡むことなら――
4732,0.5007804036140442,0.4605179131031036,0.473497211933136,0,nen206_049,きっと、切実な事情があるはずなんです
4733,0.4701575934886932,0.4732667207717895,0.4773133993148803,0,nen206_050,それを知ることが出来たとしても、因幡さんが聞くべきではないことだったらと……
4735,0.5243944525718689,0.4980674982070923,0.578578531742096,0,nen206_052,……どちらかというと、私が保科君を巻き込んだんですよ？
4736,0.5620102882385254,0.5404959321022034,0.4942313730716705,0,nen206_053,はい。では、行きましょう
4737,0.5937168002128601,0.5505915880203247,0.4527040719985962,0,nen206_054,少なくとも、私と椎葉さんは仲良くやっていますから、あなた方アルプも揉めたりしないでくださいね
4738,0.5665315389633179,0.5435328483581543,0.5957188010215759,0,nen206_055,はい、初めまして。七緒の契約者の、綾地寧々です
4739,0.440234363079071,0.478298544883728,0.5992751121520996,0,nen206_056,……なるほど。確かにのじゃロリさんです
4740,0.3540709018707275,0.3667724132537842,0.4258415699005127,0,nen206_057,それは、つまり――
4741,0.5698062181472778,0.5613018274307251,0.5553425550460815,0,nen206_058,――というわけで、この世界には魔法が実在し、そして我々は魔女なんです
4742,0.5658913850784302,0.5238791704177856,0.5193337202072144,0,nen206_059,これを踏まえた上で聞いていただかないと、話がさっぱりわからないと思いますので
4743,0.5071231126785278,0.4885337054729461,0.5084267258644104,0,nen206_060,いきなりではありましたけど、どうかご理解ください
4744,0.6141786575317383,0.5707100629806519,0.6503138542175293,0,nen206_061,なにかわからないことがあったら、あとで改めて説明します
4745,0.4995604753494262,0.4832771718502044,0.5392426252365112,0,nen206_062,戸隠先輩も、それでお願いします
4746,0.3576010763645172,0.4034233689308166,0.4981735646724701,0,nen206_063,だから学院にも、なにも……
4790,0.478943794965744,0.4736557006835937,0.4010231494903564,0,nen209_003,なにがあったかとは、こちらから聞けはしませんけど……
4791,0.3861051797866821,0.4368466734886169,0.1923228502273559,0,nen209_004,やっぱり大変なんですね。こういうことって
4792,0.4625352621078491,0.4638305306434631,0.3558180034160614,0,nen210_001,そうですか……そんなに、保科君のことが好きなんですね
4793,0.5997220277786255,0.5466106534004211,0.5865633487701416,0,nen210_002,だから、やっと今ちゃんと聞くことが出来て安心しました
4794,0.6292925477027893,0.5775948762893677,0.4547065794467926,0,nen210_003,前にも言ったとおり、応援します。力にならせてもらえませんか？
